areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,newCasesBySpecimenDateRollingRate
E12000001,North East,region,2020-11-15,87303,3256.6,1055,405.0
E12000001,North East,region,2020-11-14,86248,3217.3,1054,413.9
E12000001,North East,region,2020-11-13,85194,3178.0,1518,424.8
E12000001,North East,region,2020-11-12,83676,3121.4,1533,422.7
E12000001,North East,region,2020-11-11,82143,3064.2,1858,420.9
E12000001,North East,region,2020-11-10,80285,2994.9,1781,404.5
E12000001,North East,region,2020-11-09,78504,2928.4,2059,394.3
E12000001,North East,region,2020-11-08,76445,2851.6,1294,379.7
E12000001,North East,region,2020-11-07,75151,2803.3,1344,368.6
E12000001,North East,region,2020-11-06,73807,2753.2,1462,351.6
E12000001,North East,region,2020-11-05,72345,2698.7,1485,342.1
E12000001,North East,region,2020-11-04,70860,2643.3,1418,328.2
E12000001,North East,region,2020-11-03,69442,2590.4,1509,318.8
E12000001,North East,region,2020-11-02,67933,2534.1,1668,306.2
E12000001,North East,region,2020-11-01,66265,2471.9,996,293.1
E12000001,North East,region,2020-10-31,65269,2434.7,887,287.5
E12000001,North East,region,2020-10-30,64382,2401.6,1207,286.6
E12000001,North East,region,2020-10-29,63175,2356.6,1113,280.1
E12000001,North East,region,2020-10-28,62062,2315.1,1165,284.2
E12000001,North East,region,2020-10-27,60897,2271.6,1172,297.0
E12000001,North East,region,2020-10-26,59725,2227.9,1317,306.6
E12000001,North East,region,2020-10-25,58408,2178.8,846,309.9
E12000001,North East,region,2020-10-24,57562,2147.2,863,309.0
E12000001,North East,region,2020-10-23,56699,2115.0,1032,306.9
E12000001,North East,region,2020-10-22,55667,2076.5,1225,308.3
E12000001,North East,region,2020-10-21,54442,2030.8,1506,305.8
E12000001,North East,region,2020-10-20,52936,1974.7,1430,300.8
E12000001,North East,region,2020-10-19,51506,1921.3,1407,295.4
E12000001,North East,region,2020-10-18,50099,1868.8,821,294.5
E12000001,North East,region,2020-10-17,49278,1838.2,805,298.2
E12000001,North East,region,2020-10-16,48473,1808.2,1072,299.1
E12000001,North East,region,2020-10-15,47401,1768.2,1158,302.6
E12000001,North East,region,2020-10-14,46243,1725.0,1372,309.7
E12000001,North East,region,2020-10-13,44871,1673.8,1284,312.5
E12000001,North East,region,2020-10-12,43587,1625.9,1383,317.6
E12000001,North East,region,2020-10-11,42204,1574.3,919,316.6
E12000001,North East,region,2020-10-10,41285,1540.0,829,326.2
E12000001,North East,region,2020-10-09,40456,1509.1,1168,338.1
E12000001,North East,region,2020-10-08,39288,1465.6,1347,339.6
E12000001,North East,region,2020-10-07,37941,1415.3,1448,332.7
E12000001,North East,region,2020-10-06,36493,1361.3,1421,314.6
E12000001,North East,region,2020-10-05,35072,1308.3,1355,300.4
E12000001,North East,region,2020-10-04,33717,1257.7,1176,285.7
E12000001,North East,region,2020-10-03,32541,1213.9,1148,266.0
E12000001,North East,region,2020-10-02,31393,1171.0,1208,252.0
E12000001,North East,region,2020-10-01,30185,1126.0,1164,229.5
E12000001,North East,region,2020-09-30,29021,1082.6,963,213.0
E12000001,North East,region,2020-09-29,28058,1046.6,1039,201.0
E12000001,North East,region,2020-09-28,27019,1007.9,960,182.6
E12000001,North East,region,2020-09-27,26059,972.1,649,169.7
E12000001,North East,region,2020-09-26,25410,947.9,773,167.3
E12000001,North East,region,2020-09-25,24637,919.0,604,154.5
E12000001,North East,region,2020-09-24,24033,896.5,721,149.4
E12000001,North East,region,2020-09-23,23312,869.6,642,136.2
E12000001,North East,region,2020-09-22,22670,845.7,547,124.6
E12000001,North East,region,2020-09-21,22123,825.3,613,114.1
E12000001,North East,region,2020-09-20,21510,802.4,585,98.5
E12000001,North East,region,2020-09-19,20925,780.6,431,81.9
E12000001,North East,region,2020-09-18,20494,764.5,465,71.7
E12000001,North East,region,2020-09-17,20029,747.1,369,61.7
E12000001,North East,region,2020-09-16,19660,733.4,330,56.7
E12000001,North East,region,2020-09-15,19330,721.1,265,53.2
E12000001,North East,region,2020-09-14,19065,711.2,195,51.6
E12000001,North East,region,2020-09-13,18870,703.9,141,51.9
E12000001,North East,region,2020-09-12,18729,698.6,156,53.0
E12000001,North East,region,2020-09-11,18573,692.8,198,55.9
E12000001,North East,region,2020-09-10,18375,685.4,236,55.0
E12000001,North East,region,2020-09-09,18139,676.6,234,53.7
E12000001,North East,region,2020-09-08,17905,667.9,223,49.8
E12000001,North East,region,2020-09-07,17682,659.6,204,45.9
E12000001,North East,region,2020-09-06,17478,652.0,169,41.7
E12000001,North East,region,2020-09-05,17309,645.7,234,37.6
E12000001,North East,region,2020-09-04,17075,636.9,174,31.9
E12000001,North East,region,2020-09-03,16901,630.5,202,27.9
E12000001,North East,region,2020-09-02,16699,622.9,129,22.9
E12000001,North East,region,2020-09-01,16570,618.1,118,20.6
E12000001,North East,region,2020-08-31,16452,613.7,91,18.0
E12000001,North East,region,2020-08-30,16361,610.3,61,16.1
E12000001,North East,region,2020-08-29,16300,608.0,80,14.7
E12000001,North East,region,2020-08-28,16220,605.1,67,12.9
E12000001,North East,region,2020-08-27,16153,602.6,67,12.0
E12000001,North East,region,2020-08-26,16086,600.1,68,11.1
E12000001,North East,region,2020-08-25,16018,597.5,49,10.3
E12000001,North East,region,2020-08-24,15969,595.7,40,9.9
E12000001,North East,region,2020-08-23,15929,594.2,23,9.6
E12000001,North East,region,2020-08-22,15906,593.3,33,9.1
E12000001,North East,region,2020-08-21,15873,592.1,42,8.6
E12000001,North East,region,2020-08-20,15831,590.5,42,8.2
E12000001,North East,region,2020-08-19,15789,589.0,48,8.6
E12000001,North East,region,2020-08-18,15741,587.2,37,8.2
E12000001,North East,region,2020-08-17,15704,585.8,32,8.6
E12000001,North East,region,2020-08-16,15672,584.6,11,8.2
E12000001,North East,region,2020-08-15,15661,584.2,19,8.1
E12000001,North East,region,2020-08-14,15642,583.5,31,7.9
E12000001,North East,region,2020-08-13,15611,582.3,52,7.3
E12000001,North East,region,2020-08-12,15559,580.4,39,6.3
E12000001,North East,region,2020-08-11,15520,578.9,46,5.9
E12000001,North East,region,2020-08-10,15474,577.2,21,4.9
E12000001,North East,region,2020-08-09,15453,576.4,10,4.8
E12000001,North East,region,2020-08-08,15443,576.1,12,5.0
E12000001,North East,region,2020-08-07,15431,575.6,16,4.9
E12000001,North East,region,2020-08-06,15415,575.0,24,4.7
E12000001,North East,region,2020-08-05,15391,574.1,30,4.3
E12000001,North East,region,2020-08-04,15361,573.0,19,4.0
E12000001,North East,region,2020-08-03,15342,572.3,19,3.5
E12000001,North East,region,2020-08-02,15323,571.6,15,3.2
E12000001,North East,region,2020-08-01,15308,571.0,9,2.8
E12000001,North East,region,2020-07-31,15299,570.7,9,2.6
E12000001,North East,region,2020-07-30,15290,570.4,15,2.5
E12000001,North East,region,2020-07-29,15275,569.8,21,2.3
E12000001,North East,region,2020-07-28,15254,569.0,5,2.1
E12000001,North East,region,2020-07-27,15249,568.8,11,2.4
E12000001,North East,region,2020-07-26,15238,568.4,6,2.5
E12000001,North East,region,2020-07-25,15232,568.2,4,2.5
E12000001,North East,region,2020-07-24,15228,568.0,6,2.5
E12000001,North East,region,2020-07-23,15222,567.8,8,2.8
E12000001,North East,region,2020-07-22,15214,567.5,16,3.0
E12000001,North East,region,2020-07-21,15198,566.9,14,3.0
E12000001,North East,region,2020-07-20,15184,566.4,12,2.9
E12000001,North East,region,2020-07-19,15172,566.0,8,2.8
E12000001,North East,region,2020-07-18,15164,565.7,4,2.6
E12000001,North East,region,2020-07-17,15160,565.5,12,2.7
E12000001,North East,region,2020-07-16,15148,565.1,15,2.6
E12000001,North East,region,2020-07-15,15133,564.5,16,2.7
E12000001,North East,region,2020-07-14,15117,563.9,11,2.6
E12000001,North East,region,2020-07-13,15106,563.5,9,2.6
E12000001,North East,region,2020-07-12,15097,563.2,2,2.7
E12000001,North East,region,2020-07-11,15095,563.1,7,2.8
E12000001,North East,region,2020-07-10,15088,562.8,10,2.8
E12000001,North East,region,2020-07-09,15078,562.5,18,2.8
E12000001,North East,region,2020-07-08,15060,561.8,12,2.4
E12000001,North East,region,2020-07-07,15048,561.3,12,2.2
E12000001,North East,region,2020-07-06,15036,560.9,11,2.2
E12000001,North East,region,2020-07-05,15025,560.5,4,2.2
E12000001,North East,region,2020-07-04,15021,560.3,9,2.4
E12000001,North East,region,2020-07-03,15012,560.0,8,2.5
E12000001,North East,region,2020-07-02,15004,559.7,9,2.5
E12000001,North East,region,2020-07-01,14995,559.4,7,2.7
E12000001,North East,region,2020-06-30,14988,559.1,11,2.8
E12000001,North East,region,2020-06-29,14977,558.7,10,3.4
E12000001,North East,region,2020-06-28,14967,558.3,9,3.9
E12000001,North East,region,2020-06-27,14958,558.0,14,3.7
E12000001,North East,region,2020-06-26,14944,557.5,8,3.9
E12000001,North East,region,2020-06-25,14936,557.2,13,4.1
E12000001,North East,region,2020-06-24,14923,556.7,11,4.5
E12000001,North East,region,2020-06-23,14912,556.3,26,4.8
E12000001,North East,region,2020-06-22,14886,555.3,24,4.5
E12000001,North East,region,2020-06-21,14862,554.4,4,4.8
E12000001,North East,region,2020-06-20,14858,554.2,18,5.7
E12000001,North East,region,2020-06-19,14840,553.6,14,6.3
E12000001,North East,region,2020-06-18,14826,553.1,23,7.2
E12000001,North East,region,2020-06-17,14803,552.2,19,7.2
E12000001,North East,region,2020-06-16,14784,551.5,19,7.8
E12000001,North East,region,2020-06-15,14765,550.8,31,8.6
E12000001,North East,region,2020-06-14,14734,549.6,30,8.8
E12000001,North East,region,2020-06-13,14704,548.5,32,8.3
E12000001,North East,region,2020-06-12,14672,547.3,40,8.1
E12000001,North East,region,2020-06-11,14632,545.8,23,8.2
E12000001,North East,region,2020-06-10,14609,545.0,35,9.5
E12000001,North East,region,2020-06-09,14574,543.7,40,10.1
E12000001,North East,region,2020-06-08,14534,542.2,35,10.9
E12000001,North East,region,2020-06-07,14499,540.9,17,12.2
E12000001,North East,region,2020-06-06,14482,540.2,28,13.3
E12000001,North East,region,2020-06-05,14454,539.2,42,14.0
E12000001,North East,region,2020-06-04,14412,537.6,58,15.0
E12000001,North East,region,2020-06-03,14354,535.4,51,14.7
E12000001,North East,region,2020-06-02,14303,533.5,60,17.2
E12000001,North East,region,2020-06-01,14243,531.3,71,18.6
E12000001,North East,region,2020-05-31,14172,528.7,46,18.2
E12000001,North East,region,2020-05-30,14126,526.9,46,19.3
E12000001,North East,region,2020-05-29,14080,525.2,71,20.4
E12000001,North East,region,2020-05-28,14009,522.6,49,21.3
E12000001,North East,region,2020-05-27,13960,520.7,117,24.3
E12000001,North East,region,2020-05-26,13843,516.4,99,24.9
E12000001,North East,region,2020-05-25,13744,512.7,59,25.7
E12000001,North East,region,2020-05-24,13685,510.5,76,28.9
E12000001,North East,region,2020-05-23,13609,507.7,76,29.8
E12000001,North East,region,2020-05-22,13533,504.8,95,31.7
E12000001,North East,region,2020-05-21,13438,501.3,129,33.3
E12000001,North East,region,2020-05-20,13309,496.5,133,33.6
E12000001,North East,region,2020-05-19,13176,491.5,122,34.0
E12000001,North East,region,2020-05-18,13054,487.0,145,37.6
E12000001,North East,region,2020-05-17,12909,481.5,98,40.7
E12000001,North East,region,2020-05-16,12811,477.9,127,42.5
E12000001,North East,region,2020-05-15,12684,473.1,138,43.3
E12000001,North East,region,2020-05-14,12546,468.0,137,44.2
E12000001,North East,region,2020-05-13,12409,462.9,144,46.5
E12000001,North East,region,2020-05-12,12265,457.5,220,50.2
E12000001,North East,region,2020-05-11,12045,449.3,226,51.3
E12000001,North East,region,2020-05-10,11819,440.9,147,51.6
E12000001,North East,region,2020-05-09,11672,435.4,150,52.1
E12000001,North East,region,2020-05-08,11522,429.8,160,53.4
E12000001,North East,region,2020-05-07,11362,423.8,200,57.5
E12000001,North East,region,2020-05-06,11162,416.4,242,64.4
E12000001,North East,region,2020-05-05,10920,407.3,251,68.7
E12000001,North East,region,2020-05-04,10669,398.0,233,72.7
E12000001,North East,region,2020-05-03,10436,389.3,162,74.5
E12000001,North East,region,2020-05-02,10274,383.2,183,74.3
E12000001,North East,region,2020-05-01,10091,376.4,270,75.5
E12000001,North East,region,2020-04-30,9821,366.4,386,77.7
E12000001,North East,region,2020-04-29,9435,352.0,356,75.6
E12000001,North East,region,2020-04-28,9079,338.7,358,73.6
E12000001,North East,region,2020-04-27,8721,325.3,282,71.0
E12000001,North East,region,2020-04-26,8439,314.8,158,72.3
E12000001,North East,region,2020-04-25,8281,308.9,214,76.6
E12000001,North East,region,2020-04-24,8067,300.9,329,82.8
E12000001,North East,region,2020-04-23,7738,288.6,330,81.4
E12000001,North East,region,2020-04-22,7408,276.3,303,80.1
E12000001,North East,region,2020-04-21,7105,265.0,287,79.4
E12000001,North East,region,2020-04-20,6818,254.3,316,78.3
E12000001,North East,region,2020-04-19,6502,242.5,275,75.1
E12000001,North East,region,2020-04-18,6227,232.3,380,72.3
E12000001,North East,region,2020-04-17,5847,218.1,292,67.9
E12000001,North East,region,2020-04-16,5555,207.2,294,66.2
E12000001,North East,region,2020-04-15,5261,196.3,285,67.1
E12000001,North East,region,2020-04-14,4976,185.6,256,67.2
E12000001,North East,region,2020-04-13,4720,176.1,231,70.8
E12000001,North East,region,2020-04-12,4489,167.5,200,76.4
E12000001,North East,region,2020-04-11,4289,160.0,263,77.2
E12000001,North East,region,2020-04-10,4026,150.2,246,76.9
E12000001,North East,region,2020-04-09,3780,141.0,319,77.4
E12000001,North East,region,2020-04-08,3461,129.1,286,73.8
E12000001,North East,region,2020-04-07,3175,118.4,354,74.5
E12000001,North East,region,2020-04-06,2821,105.2,381,69.1
E12000001,North East,region,2020-04-05,2440,91.0,221,61.4
E12000001,North East,region,2020-04-04,2219,82.8,254,57.2
E12000001,North East,region,2020-04-03,1965,73.3,261,51.9
E12000001,North East,region,2020-04-02,1704,63.6,221,46.0
E12000001,North East,region,2020-04-01,1483,55.3,305,41.4
E12000001,North East,region,2020-03-31,1178,43.9,210,32.9
E12000001,North East,region,2020-03-30,968,36.1,175,27.8
E12000001,North East,region,2020-03-29,793,29.6,107,23.4
E12000001,North East,region,2020-03-28,686,25.6,113,20.2
E12000001,North East,region,2020-03-27,573,21.4,102,16.8
E12000001,North East,region,2020-03-26,471,17.6,98,14.0
E12000001,North East,region,2020-03-25,373,13.9,76,11.1
E12000001,North East,region,2020-03-24,297,11.1,75,8.8
E12000001,North East,region,2020-03-23,222,8.3,57,6.6
E12000001,North East,region,2020-03-22,165,6.2,20,4.7
E12000001,North East,region,2020-03-21,145,5.4,23,4.3
E12000001,North East,region,2020-03-20,122,4.6,26,3.7
E12000001,North East,region,2020-03-19,96,3.6,20,2.9
E12000001,North East,region,2020-03-18,76,2.8,14,2.3
E12000001,North East,region,2020-03-17,62,2.3,16,1.8
E12000001,North East,region,2020-03-16,46,1.7,8,1.3
E12000001,North East,region,2020-03-15,38,1.4,9,1.2
E12000001,North East,region,2020-03-14,29,1.1,6,0.8
E12000001,North East,region,2020-03-13,23,0.9,6,0.7
E12000001,North East,region,2020-03-12,17,0.6,2,0.5
E12000001,North East,region,2020-03-11,15,0.6,1,0.5
E12000001,North East,region,2020-03-10,14,0.5,4,0.5
E12000001,North East,region,2020-03-09,10,0.4,3,0.3
E12000001,North East,region,2020-03-08,7,0.3,0,0.3
E12000001,North East,region,2020-03-07,7,0.3,2,
E12000001,North East,region,2020-03-06,5,0.2,1,
E12000001,North East,region,2020-03-05,4,0.1,2,
E12000001,North East,region,2020-03-04,2,0.1,1,
E12000001,North East,region,2020-03-03,1,,0,
E12000001,North East,region,2020-03-02,1,,1,
E12000002,North West,region,2022-01-29,2026971,27512.5,2691,
E12000002,North West,region,2022-01-28,2024280,27476.0,5455,
E12000002,North West,region,2022-01-27,2018825,27401.9,6968,
E12000002,North West,region,2022-01-26,2011857,27307.4,7769,
E12000002,North West,region,2022-01-25,2004088,27201.9,8416,788.3
E12000002,North West,region,2022-01-24,1995672,27087.7,9723,818.3
E12000002,North West,region,2022-01-23,1985949,26955.7,7995,850.7
E12000002,North West,region,2022-01-22,1977954,26847.2,6363,867.4
E12000002,North West,region,2022-01-21,1971591,26760.8,7327,880.0
E12000002,North West,region,2022-01-20,1964264,26661.4,8384,893.8
E12000002,North West,region,2022-01-19,1955880,26547.6,9869,911.9
E12000002,North West,region,2022-01-18,1946011,26413.6,10627,922.4
E12000002,North West,region,2022-01-17,1935384,26269.4,12111,944.7
E12000002,North West,region,2022-01-16,1923273,26105.0,9227,982.6
E12000002,North West,region,2022-01-15,1914046,25979.7,7287,1001.3
E12000002,North West,region,2022-01-14,1906759,25880.8,8342,1047.2
E12000002,North West,region,2022-01-13,1898417,25767.6,9722,1122.0
E12000002,North West,region,2022-01-12,1888695,25635.6,10640,1267.8
E12000002,North West,region,2022-01-11,1878055,25491.2,12271,1490.2
E12000002,North West,region,2022-01-10,1865784,25324.7,14901,1787.4
E12000002,North West,region,2022-01-09,1850883,25122.4,10610,1972.6
E12000002,North West,region,2022-01-08,1840273,24978.4,10669,2137.8
E12000002,North West,region,2022-01-07,1829604,24833.6,13848,2196.4
E12000002,North West,region,2022-01-06,1815756,24645.6,20469,2325.6
E12000002,North West,region,2022-01-05,1795287,24367.8,27022,2442.5
