areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000004,East Midlands,region,2021-07-06,73.4,56.5,
E12000004,East Midlands,region,2021-07-05,73.3,56.4,
E12000004,East Midlands,region,2021-07-04,73.2,56.3,
E12000004,East Midlands,region,2021-07-03,73.1,56.1,
E12000004,East Midlands,region,2021-07-02,72.8,55.8,
E12000004,East Midlands,region,2021-07-01,72.7,55.6,
E12000004,East Midlands,region,2021-06-30,72.6,55.3,
E12000004,East Midlands,region,2021-06-29,72.4,55.1,
E12000004,East Midlands,region,2021-06-28,72.2,55.0,
E12000004,East Midlands,region,2021-06-27,72.0,54.8,
E12000004,East Midlands,region,2021-06-26,71.7,54.6,
E12000004,East Midlands,region,2021-06-25,71.3,54.3,
E12000004,East Midlands,region,2021-06-24,71.0,54.1,
E12000004,East Midlands,region,2021-06-23,70.7,53.9,
E12000004,East Midlands,region,2021-06-22,70.4,53.7,
E12000004,East Midlands,region,2021-06-21,70.1,53.5,
E12000004,East Midlands,region,2021-06-20,69.8,53.4,
E12000004,East Midlands,region,2021-06-19,69.5,53.3,
E12000004,East Midlands,region,2021-06-18,69.0,52.9,
E12000004,East Midlands,region,2021-06-17,68.7,52.7,
E12000004,East Midlands,region,2021-06-16,68.4,52.4,
E12000004,East Midlands,region,2021-06-15,68.0,52.1,
E12000004,East Midlands,region,2021-06-14,67.8,51.8,
E12000004,East Midlands,region,2021-06-13,67.5,51.6,
E12000004,East Midlands,region,2021-06-12,67.2,51.2,
E12000004,East Midlands,region,2021-06-11,66.7,50.4,
E12000004,East Midlands,region,2021-06-10,66.5,49.9,
E12000004,East Midlands,region,2021-06-09,66.2,49.4,
E12000004,East Midlands,region,2021-06-08,65.9,48.9,
E12000004,East Midlands,region,2021-06-07,65.7,48.3,
E12000004,East Midlands,region,2021-06-06,65.5,47.8,
E12000004,East Midlands,region,2021-06-05,65.4,47.1,
E12000004,East Midlands,region,2021-06-04,65.1,45.9,
E12000004,East Midlands,region,2021-06-03,64.9,45.2,
E12000004,East Midlands,region,2021-06-02,64.7,44.4,
E12000004,East Midlands,region,2021-06-01,64.5,43.7,
E12000004,East Midlands,region,2021-05-31,64.3,43.1,
E12000004,East Midlands,region,2021-05-30,64.2,42.8,
E12000004,East Midlands,region,2021-05-29,64.0,42.3,
E12000004,East Midlands,region,2021-05-28,63.7,41.5,
E12000004,East Midlands,region,2021-05-27,63.4,40.7,
E12000004,East Midlands,region,2021-05-26,63.0,40.0,
E12000004,East Midlands,region,2021-05-25,62.5,39.3,
E12000004,East Midlands,region,2021-05-24,62.1,38.6,
E12000004,East Midlands,region,2021-05-23,61.9,38.1,
E12000004,East Midlands,region,2021-05-22,61.7,37.7,
E12000004,East Midlands,region,2021-05-21,61.3,36.7,
E12000004,East Midlands,region,2021-05-20,61.0,36.0,
E12000004,East Midlands,region,2021-05-19,60.6,35.3,
E12000004,East Midlands,region,2021-05-18,60.2,34.8,
E12000004,East Midlands,region,2021-05-17,59.9,34.2,
E12000004,East Midlands,region,2021-05-16,59.8,33.8,
E12000004,East Midlands,region,2021-05-15,59.6,33.3,
E12000004,East Midlands,region,2021-05-14,59.3,32.5,
E12000004,East Midlands,region,2021-05-13,59.0,31.8,
E12000004,East Midlands,region,2021-05-12,58.8,31.0,
E12000004,East Midlands,region,2021-05-11,58.6,30.1,
E12000004,East Midlands,region,2021-05-10,58.4,29.4,
E12000004,East Midlands,region,2021-05-09,58.3,28.9,
E12000004,East Midlands,region,2021-05-08,58.2,28.5,
E12000004,East Midlands,region,2021-05-07,58.0,27.6,
E12000004,East Midlands,region,2021-05-06,57.8,26.8,
E12000004,East Midlands,region,2021-05-05,57.7,25.9,
E12000004,East Midlands,region,2021-05-04,57.5,25.2,
E12000004,East Midlands,region,2021-05-03,57.4,24.8,
E12000004,East Midlands,region,2021-05-02,57.3,24.4,
E12000004,East Midlands,region,2021-05-01,57.2,24.0,
E12000004,East Midlands,region,2021-04-30,57.0,23.3,
E12000004,East Midlands,region,2021-04-29,56.9,22.6,
E12000004,East Midlands,region,2021-04-28,56.7,21.8,
E12000004,East Midlands,region,2021-04-27,56.6,21.1,
E12000004,East Midlands,region,2021-04-26,56.4,20.4,
E12000004,East Midlands,region,2021-04-25,56.4,19.9,
E12000004,East Midlands,region,2021-04-24,56.3,19.3,
E12000004,East Midlands,region,2021-04-23,56.1,18.4,
E12000004,East Midlands,region,2021-04-22,55.9,17.6,
E12000004,East Midlands,region,2021-04-21,55.8,16.8,
E12000004,East Midlands,region,2021-04-20,55.7,16.0,
E12000004,East Midlands,region,2021-04-19,55.6,15.4,
E12000004,East Midlands,region,2021-04-18,55.4,15.0,
E12000004,East Midlands,region,2021-04-17,55.3,14.5,
E12000004,East Midlands,region,2021-04-16,55.0,13.7,
E12000004,East Midlands,region,2021-04-15,54.8,12.9,
E12000004,East Midlands,region,2021-04-14,54.6,12.1,
E12000004,East Midlands,region,2021-04-13,54.5,11.6,
E12000004,East Midlands,region,2021-04-12,54.5,11.1,
E12000004,East Midlands,region,2021-04-11,54.4,10.8,
E12000004,East Midlands,region,2021-04-10,54.3,10.4,
E12000004,East Midlands,region,2021-04-09,54.1,9.6,
E12000004,East Midlands,region,2021-04-08,54.0,8.8,
E12000004,East Midlands,region,2021-04-07,53.9,8.1,
E12000004,East Midlands,region,2021-04-06,53.8,7.4,
E12000004,East Midlands,region,2021-04-05,53.6,7.1,
E12000004,East Midlands,region,2021-04-04,53.6,7.0,
E12000004,East Midlands,region,2021-04-03,53.5,6.9,
E12000004,East Midlands,region,2021-04-02,53.2,6.6,
E12000004,East Midlands,region,2021-04-01,53.1,6.1,
E12000004,East Midlands,region,2021-03-31,52.7,5.5,
E12000004,East Midlands,region,2021-03-30,52.4,5.0,
E12000004,East Midlands,region,2021-03-29,51.9,4.6,
E12000004,East Midlands,region,2021-03-28,51.5,4.4,
E12000004,East Midlands,region,2021-03-27,51.0,4.2,
E12000004,East Midlands,region,2021-03-26,49.9,3.9,
E12000004,East Midlands,region,2021-03-25,49.2,3.5,
E12000004,East Midlands,region,2021-03-24,48.7,3.1,
E12000004,East Midlands,region,2021-03-23,48.2,2.7,
E12000004,East Midlands,region,2021-03-22,47.7,2.5,
E12000004,East Midlands,region,2021-03-21,47.1,2.4,
E12000004,East Midlands,region,2021-03-20,46.4,2.4,
E12000004,East Midlands,region,2021-03-19,45.0,2.3,
E12000004,East Midlands,region,2021-03-18,44.0,2.2,
E12000004,East Midlands,region,2021-03-17,43.1,2.0,
E12000004,East Midlands,region,2021-03-16,42.2,1.9,
E12000004,East Midlands,region,2021-03-15,41.4,1.8,
E12000004,East Midlands,region,2021-03-14,40.7,1.7,
E12000004,East Midlands,region,2021-03-13,40.2,1.7,
E12000004,East Midlands,region,2021-03-12,39.3,1.6,
E12000004,East Midlands,region,2021-03-11,38.7,1.5,
E12000004,East Midlands,region,2021-03-10,38.4,1.4,
E12000004,East Midlands,region,2021-03-09,38.0,1.4,
E12000004,East Midlands,region,2021-03-08,37.7,1.3,
E12000004,East Midlands,region,2021-03-07,37.4,1.2,
E12000004,East Midlands,region,2021-03-06,37.1,1.2,
E12000004,East Midlands,region,2021-03-05,36.4,1.2,
E12000004,East Midlands,region,2021-03-04,35.7,1.1,
E12000004,East Midlands,region,2021-03-03,35.1,1.0,
E12000004,East Midlands,region,2021-03-02,34.7,1.0,
E12000004,East Midlands,region,2021-03-01,34.3,0.9,
E12000004,East Midlands,region,2021-02-28,34.0,0.9,
E12000004,East Midlands,region,2021-02-27,33.6,0.8,
E12000004,East Midlands,region,2021-02-26,32.7,0.8,
E12000004,East Midlands,region,2021-02-25,31.7,0.7,
E12000004,East Midlands,region,2021-02-24,30.8,0.7,
E12000004,East Midlands,region,2021-02-23,30.1,0.7,
E12000004,East Midlands,region,2021-02-22,29.5,0.7,
E12000004,East Midlands,region,2021-02-21,29.1,0.6,
E12000004,East Midlands,region,2021-02-20,28.7,0.6,
E12000004,East Midlands,region,2021-02-19,28.1,0.6,
E12000004,East Midlands,region,2021-02-18,27.4,0.6,
E12000004,East Midlands,region,2021-02-17,26.6,0.6,
E12000004,East Midlands,region,2021-02-16,25.8,0.6,
E12000004,East Midlands,region,2021-02-15,25.2,0.6,
E12000004,East Midlands,region,2021-02-14,24.7,0.6,
E12000004,East Midlands,region,2021-02-13,24.3,0.6,
E12000004,East Midlands,region,2021-02-12,23.5,0.6,
E12000004,East Midlands,region,2021-02-11,22.7,0.6,
E12000004,East Midlands,region,2021-02-10,21.9,0.6,
E12000004,East Midlands,region,2021-02-09,21.2,0.6,
E12000004,East Midlands,region,2021-02-08,20.6,0.6,
E12000004,East Midlands,region,2021-02-07,20.0,0.6,
E12000004,East Midlands,region,2021-02-06,19.5,0.6,
E12000004,East Midlands,region,2021-02-05,18.7,0.6,
E12000004,East Midlands,region,2021-02-04,17.8,0.5,
E12000004,East Midlands,region,2021-02-03,17.0,0.5,
E12000004,East Midlands,region,2021-02-02,16.2,0.5,
E12000004,East Midlands,region,2021-02-01,15.5,0.5,
E12000004,East Midlands,region,2021-01-31,14.9,0.5,
E12000004,East Midlands,region,2021-01-30,14.3,0.5,
E12000004,East Midlands,region,2021-01-29,13.3,0.5,
E12000004,East Midlands,region,2021-01-28,12.5,0.5,
E12000004,East Midlands,region,2021-01-27,11.7,0.5,
E12000004,East Midlands,region,2021-01-26,11.3,0.5,
E12000004,East Midlands,region,2021-01-25,10.9,0.5,
E12000004,East Midlands,region,2021-01-24,10.6,0.5,
E12000004,East Midlands,region,2021-01-23,10.2,0.5,
E12000004,East Midlands,region,2021-01-22,9.4,0.5,
E12000004,East Midlands,region,2021-01-21,8.5,0.5,
E12000004,East Midlands,region,2021-01-20,7.9,0.5,
E12000004,East Midlands,region,2021-01-19,7.3,0.5,
E12000004,East Midlands,region,2021-01-18,6.8,0.5,
E12000004,East Midlands,region,2021-01-17,6.5,0.5,
E12000004,East Midlands,region,2021-01-16,6.1,0.5,
E12000004,East Midlands,region,2021-01-15,5.6,0.5,
E12000004,East Midlands,region,2021-01-14,5.1,0.5,
E12000004,East Midlands,region,2021-01-13,4.6,0.5,
E12000004,East Midlands,region,2021-01-12,4.2,0.5,
E12000004,East Midlands,region,2021-01-11,3.8,0.5,
E12000004,East Midlands,region,2021-01-10,3.6,0.5,
E12000004,East Midlands,region,2021-01-09,3.4,0.4,
E12000004,East Midlands,region,2021-01-08,3.0,0.4,
E12000004,East Midlands,region,2021-01-07,2.5,0.3,
E12000004,East Midlands,region,2021-01-06,2.2,0.2,
E12000004,East Midlands,region,2021-01-05,2.0,0.2,
E12000004,East Midlands,region,2021-01-04,1.9,0.1,
E12000004,East Midlands,region,2021-01-03,1.9,0.1,
E12000004,East Midlands,region,2021-01-02,1.9,0.1,
E12000004,East Midlands,region,2021-01-01,1.8,,
E12000004,East Midlands,region,2020-12-31,1.8,,
E12000004,East Midlands,region,2020-12-30,1.6,,
E12000004,East Midlands,region,2020-12-29,1.5,,
E12000004,East Midlands,region,2020-12-28,1.4,,
E12000004,East Midlands,region,2020-12-27,1.4,,
E12000004,East Midlands,region,2020-12-26,1.3,,
E12000004,East Midlands,region,2020-12-25,1.3,,
E12000004,East Midlands,region,2020-12-24,1.3,,
E12000004,East Midlands,region,2020-12-23,1.3,,
E12000004,East Midlands,region,2020-12-22,1.2,,
E12000004,East Midlands,region,2020-12-21,1.0,,
E12000004,East Midlands,region,2020-12-20,0.9,,
E12000004,East Midlands,region,2020-12-19,0.8,,
E12000004,East Midlands,region,2020-12-18,0.7,,
E12000004,East Midlands,region,2020-12-17,0.5,,
E12000004,East Midlands,region,2020-12-16,0.4,,
E12000004,East Midlands,region,2020-12-15,0.3,,
E12000004,East Midlands,region,2020-12-14,0.2,,
E12000004,East Midlands,region,2020-12-13,0.2,,
E12000004,East Midlands,region,2020-12-12,0.2,,
E12000004,East Midlands,region,2020-12-11,0.1,,
E12000004,East Midlands,region,2020-12-10,0.1,,
E12000004,East Midlands,region,2020-12-09,0.1,,
E12000005,West Midlands,region,2022-01-29,80.1,74.2,56.5
E12000005,West Midlands,region,2022-01-28,80.1,74.2,56.5
E12000005,West Midlands,region,2022-01-27,80.1,74.1,56.4
E12000005,West Midlands,region,2022-01-26,80.0,74.1,56.4
E12000005,West Midlands,region,2022-01-25,80.0,74.0,56.3
E12000005,West Midlands,region,2022-01-24,80.0,74.0,56.2
E12000005,West Midlands,region,2022-01-23,80.0,73.9,56.2
E12000005,West Midlands,region,2022-01-22,80.0,73.9,56.1
E12000005,West Midlands,region,2022-01-21,79.9,73.8,56.1
E12000005,West Midlands,region,2022-01-20,79.9,73.8,56.0
E12000005,West Midlands,region,2022-01-19,79.9,73.7,55.9
E12000005,West Midlands,region,2022-01-18,79.9,73.7,55.8
E12000005,West Midlands,region,2022-01-17,79.8,73.6,55.8
E12000005,West Midlands,region,2022-01-16,79.8,73.6,55.7
E12000005,West Midlands,region,2022-01-15,79.8,73.5,55.6
E12000005,West Midlands,region,2022-01-14,79.7,73.5,55.5
E12000005,West Midlands,region,2022-01-13,79.7,73.4,55.4
E12000005,West Midlands,region,2022-01-12,79.7,73.4,55.3
E12000005,West Midlands,region,2022-01-11,79.7,73.3,55.1
E12000005,West Midlands,region,2022-01-10,79.6,73.3,55.0
E12000005,West Midlands,region,2022-01-09,79.6,73.3,54.9
E12000005,West Midlands,region,2022-01-08,79.6,73.2,54.7
E12000005,West Midlands,region,2022-01-07,79.5,73.2,54.4
E12000005,West Midlands,region,2022-01-06,79.5,73.1,54.1
E12000005,West Midlands,region,2022-01-05,79.5,73.1,53.9
E12000005,West Midlands,region,2022-01-04,79.4,73.0,53.6
